split,condition,preprocessing,method,seed,selection,target,metric,value
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,code_d1,code_mean,-0.093935585504062696
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,code_d1,code_variance,2.4947988709908846
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,code_d1,code_range,5.5542271425603236
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s,absolute_pearson_code_s,0.9897598960712386
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s,absolute_spearman_code_s,0.9923121996953006
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,s_distance_threshold,0.5
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_distance_fraction_of_range,0.050000000000000003
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_range,5.5542271425603236
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,candidate_pair_count,12720
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,qualifying_close_code_pair_count,1300
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_pair_count,16
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_fraction_of_close_code_pairs,0.012307692307692308
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s,code_collision_rate,0.012307692307692308
validation,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,noiseless_generator,reconstruction_mse_original_units,0.10804606403196583
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,9.2455799953012736
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,2.1296913239615378
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.37146156375792089
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,9.7668218674090124
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.62515244904887879
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.93921580272582439
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,1.0017293014322468
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.073766959395343071
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,code_d1,code_mean,-0.63969303683286149
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,code_d1,code_variance,18.281672379769613
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,code_d1,code_range,14.010140283147056
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s,absolute_pearson_code_s,0.98824597305212913
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s,absolute_spearman_code_s,0.99483324363270176
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,s_distance_threshold,0.5
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_distance_fraction_of_range,0.050000000000000003
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_range,14.010140283147056
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,candidate_pair_count,28680
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,qualifying_close_code_pair_count,5054
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_pair_count,0
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_fraction_of_close_code_pairs,0
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,generator_parameter_s,code_collision_rate,0
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,noiseless_generator,reconstruction_mse_original_units,2.1301295428793794
selection,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,optimizer,selected_epoch,14
selection,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,optimizer,selected_validation_loss,0.55577147221340339
selection,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,architecture,parameter_count_total,19
selection,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,architecture,parameter_count_trainable,19
test,shifted_range,training_only_feature_standardization,linear_ae,2,validation_checkpoint_per_seed,observations,generalization_gap_original_units_test_minus_train,2.0138620728650869
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.58589216536950162
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,0.11569795617384812
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.018695396971849985
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.47088295718457679
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.020154270829423521
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.015000671733142113
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,0.08846503726103308
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.080989403063063264
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,code_d1,code_mean,-0.0037373498229992751
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,code_d1,code_variance,2.4763883651157039
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,code_d1,code_range,5.6165441151937259
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,generator_parameter_s,absolute_pearson_code_s,0.98858350724957367
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,generator_parameter_s,absolute_spearman_code_s,0.99008364339495514
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,s_distance_threshold,0.5
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_distance_fraction_of_range,0.050000000000000003
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_range,5.6165441151937259
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,candidate_pair_count,51040
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,qualifying_close_code_pair_count,5691
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_pair_count,78
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_fraction_of_close_code_pairs,0.013705851344227728
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,generator_parameter_s,code_collision_rate,0.013705851344227728
train,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,noiseless_generator,reconstruction_mse_original_units,0.11182500980643129
validation,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.5558218914788885
validation,shifted_range,training_only_feature_standardization,linear_ae,3,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,0.11084262492756754
