dt,sigma,replicate,model,output,feature,coefficient,true_coefficient
0.1,0.05,4,affine,dx,xy2,0,-1
0.1,0.05,4,affine,dx,y3,0,0
0.1,0.05,4,affine,dy,1,0.0156106900916,0
0.1,0.05,4,affine,dy,x,1.99875603641,2
0.1,0.05,4,affine,dy,y,-0.00226289682737,1
0.1,0.05,4,affine,dy,x2,0,0
0.1,0.05,4,affine,dy,xy,0,0
0.1,0.05,4,affine,dy,y2,0,0
0.1,0.05,4,affine,dy,x3,0,0
0.1,0.05,4,affine,dy,x2y,0,-1
0.1,0.05,4,affine,dy,xy2,0,0
0.1,0.05,4,affine,dy,y3,0,-1
0.1,0.05,4,permuted,dx,1,-0.148256443124,0
0.1,0.05,4,permuted,dx,x,-0.0853729574526,1
0.1,0.05,4,permuted,dx,y,0.0334097285588,-2
0.1,0.05,4,permuted,dx,x2,0.0569130764438,0
0.1,0.05,4,permuted,dx,xy,0.0285830015692,0
0.1,0.05,4,permuted,dx,y2,0.0794181660877,0
0.1,0.05,4,permuted,dx,x3,0.0979045412737,-1
0.1,0.05,4,permuted,dx,x2y,-0.0362241250491,0
0.1,0.05,4,permuted,dx,xy2,0.273437210588,-1
0.1,0.05,4,permuted,dx,y3,-0.00767495926315,0
0.1,0.05,4,permuted,dy,1,-0.0411812085574,0
0.1,0.05,4,permuted,dy,x,0.0495076520589,2
0.1,0.05,4,permuted,dy,y,0.0414230245329,1
0.1,0.05,4,permuted,dy,x2,0.0224211284519,0
0.1,0.05,4,permuted,dy,xy,-0.268006657929,0
0.1,0.05,4,permuted,dy,y2,0.125796219465,0
0.1,0.05,4,permuted,dy,x3,0.0444196737951,0
0.1,0.05,4,permuted,dy,x2y,-0.337742854403,-1
0.1,0.05,4,permuted,dy,xy2,-0.334014548939,0
0.1,0.05,4,permuted,dy,y3,-0.0429664188508,-1
0.1,0.05,5,cubic,dx,1,0.0214563356703,0
0.1,0.05,5,cubic,dx,x,0.876936783524,1
0.1,0.05,5,cubic,dx,y,-2.06565053913,-2
0.1,0.05,5,cubic,dx,x2,-0.0215441964016,0
0.1,0.05,5,cubic,dx,xy,0.00992105011447,0
0.1,0.05,5,cubic,dx,y2,-0.0177025177557,0
0.1,0.05,5,cubic,dx,x3,-0.875454793949,-1
0.1,0.05,5,cubic,dx,x2y,0.0979591667094,0
0.1,0.05,5,cubic,dx,xy2,-0.839481727605,-1
0.1,0.05,5,cubic,dx,y3,0.0779935169546,0
0.1,0.05,5,cubic,dy,1,0.00355878541571,0
0.1,0.05,5,cubic,dy,x,2.11218406519,2
0.1,0.05,5,cubic,dy,y,0.858749236559,1
0.1,0.05,5,cubic,dy,x2,-0.00767352006575,0
0.1,0.05,5,cubic,dy,xy,-0.021642974026,0
0.1,0.05,5,cubic,dy,y2,-0.00471926944858,0
0.1,0.05,5,cubic,dy,x3,-0.119828484126,0
0.1,0.05,5,cubic,dy,x2y,-0.825137230793,-1
0.1,0.05,5,cubic,dy,xy2,-0.0426117284991,0
0.1,0.05,5,cubic,dy,y3,-0.84151472,-1
0.1,0.05,5,affine,dx,1,0.00365704107638,0
0.1,0.05,5,affine,dx,x,0.0234586633675,1
0.1,0.05,5,affine,dx,y,-1.98085029326,-2
0.1,0.05,5,affine,dx,x2,0,0
0.1,0.05,5,affine,dx,xy,0,0
0.1,0.05,5,affine,dx,y2,0,0
0.1,0.05,5,affine,dx,x3,0,-1
0.1,0.05,5,affine,dx,x2y,0,0
0.1,0.05,5,affine,dx,xy2,0,-1
0.1,0.05,5,affine,dx,y3,0,0
0.1,0.05,5,affine,dy,1,0.0164412026592,0
0.1,0.05,5,affine,dy,x,2.01481481296,2
0.1,0.05,5,affine,dy,y,0.0208061289472,1
0.1,0.05,5,affine,dy,x2,0,0
0.1,0.05,5,affine,dy,xy,0,0
0.1,0.05,5,affine,dy,y2,0,0
0.1,0.05,5,affine,dy,x3,0,0
0.1,0.05,5,affine,dy,x2y,0,-1
0.1,0.05,5,affine,dy,xy2,0,0
0.1,0.05,5,affine,dy,y3,0,-1
0.1,0.05,5,permuted,dx,1,-0.0170599847151,0
0.1,0.05,5,permuted,dx,x,-0.0583102223005,1
0.1,0.05,5,permuted,dx,y,-0.00528301466003,-2
0.1,0.05,5,permuted,dx,x2,-0.0784982280636,0
0.1,0.05,5,permuted,dx,xy,-0.215806421128,0
0.1,0.05,5,permuted,dx,y2,-0.0651214742943,0
0.1,0.05,5,permuted,dx,x3,-0.0258799641453,-1
0.1,0.05,5,permuted,dx,x2y,-0.103535074712,0
0.1,0.05,5,permuted,dx,xy2,0.186344587013,-1
0.1,0.05,5,permuted,dx,y3,0.0338093536554,0
0.1,0.05,5,permuted,dy,1,-0.00779841539475,0
0.1,0.05,5,permuted,dy,x,0.190700708302,2
0.1,0.05,5,permuted,dy,y,-0.719833964025,1
0.1,0.05,5,permuted,dy,x2,-0.0167125726685,0
0.1,0.05,5,permuted,dy,xy,0.0952649345808,0
0.1,0.05,5,permuted,dy,y2,0.133384329257,0
0.1,0.05,5,permuted,dy,x3,-0.210384910978,0
0.1,0.05,5,permuted,dy,x2y,1.07099400353,-1
0.1,0.05,5,permuted,dy,xy2,-0.198823869706,0
0.1,0.05,5,permuted,dy,y3,0.539106977091,-1
0.1,0.05,6,cubic,dx,1,-0.0353121490067,0
0.1,0.05,6,cubic,dx,x,0.84013118849,1
0.1,0.05,6,cubic,dx,y,-2.01736870097,-2
0.1,0.05,6,cubic,dx,x2,0.0292100012537,0
0.1,0.05,6,cubic,dx,xy,0.00793144310075,0
0.1,0.05,6,cubic,dx,y2,0.0522839829257,0
0.1,0.05,6,cubic,dx,x3,-0.813688024012,-1
0.1,0.05,6,cubic,dx,x2y,-0.00174368879324,0
0.1,0.05,6,cubic,dx,xy2,-0.875458226409,-1
0.1,0.05,6,cubic,dx,y3,0.0382103496195,0
0.1,0.05,6,cubic,dy,1,-0.0030202022518,0
0.1,0.05,6,cubic,dy,x,2.09477007112,2
0.1,0.05,6,cubic,dy,y,0.958623473735,1
0.1,0.05,6,cubic,dy,x2,-0.00477410782615,0
0.1,0.05,6,cubic,dy,xy,0.00400922216813,0
0.1,0.05,6,cubic,dy,y2,0.0097676958698,0
0.1,0.05,6,cubic,dy,x3,-0.100409552814,0
0.1,0.05,6,cubic,dy,x2y,-0.973214650125,-1
0.1,0.05,6,cubic,dy,xy2,-0.0465911328919,0
0.1,0.05,6,cubic,dy,y3,-0.965407058596,-1
0.1,0.05,6,affine,dx,1,0.00687615700595,0
0.1,0.05,6,affine,dx,x,0.0209501302191,1
0.1,0.05,6,affine,dx,y,-1.990508834,-2
0.1,0.05,6,affine,dx,x2,0,0
0.1,0.05,6,affine,dx,xy,0,0
0.1,0.05,6,affine,dx,y2,0,0
0.1,0.05,6,affine,dx,x3,0,-1
0.1,0.05,6,affine,dx,x2y,0,0
0.1,0.05,6,affine,dx,xy2,0,-1
0.1,0.05,6,affine,dx,y3,0,0
0.1,0.05,6,affine,dy,1,0.0179864702709,0
0.1,0.05,6,affine,dy,x,2.00852266299,2
0.1,0.05,6,affine,dy,y,0.0018432721284,1
0.1,0.05,6,affine,dy,x2,0,0
0.1,0.05,6,affine,dy,xy,0,0
0.1,0.05,6,affine,dy,y2,0,0
0.1,0.05,6,affine,dy,x3,0,0
0.1,0.05,6,affine,dy,x2y,0,-1
0.1,0.05,6,affine,dy,xy2,0,0
0.1,0.05,6,affine,dy,y3,0,-1
0.1,0.05,6,permuted,dx,1,0.137213387393,0
0.1,0.05,6,permuted,dx,x,0.00425989750386,1
0.1,0.05,6,permuted,dx,y,-0.191256138874,-2
0.1,0.05,6,permuted,dx,x2,-0.142005707256,0
0.1,0.05,6,permuted,dx,xy,0.140995206706,0
0.1,0.05,6,permuted,dx,y2,-0.328946960464,0
0.1,0.05,6,permuted,dx,x3,0.101507267074,-1
0.1,0.05,6,permuted,dx,x2y,0.252635800787,0
0.1,0.05,6,permuted,dx,xy2,-0.188854821091,-1
0.1,0.05,6,permuted,dx,y3,0.245980104958,0
0.1,0.05,6,permuted,dy,1,0.130412552042,0
0.1,0.05,6,permuted,dy,x,0.0889222725269,2
0.1,0.05,6,permuted,dy,y,-0.498245588534,1
0.1,0.05,6,permuted,dy,x2,-0.122625415061,0
0.1,0.05,6,permuted,dy,xy,-0.0331026437946,0
0.1,0.05,6,permuted,dy,y2,-0.0687548770864,0
0.1,0.05,6,permuted,dy,x3,-0.164611006776,0
0.1,0.05,6,permuted,dy,x2y,0.47854682759,-1
0.1,0.05,6,permuted,dy,xy2,-0.264709475833,0
0.1,0.05,6,permuted,dy,y3,0.483993944552,-1
0.1,0.05,7,cubic,dx,1,-0.0455161057947,0
0.1,0.05,7,cubic,dx,x,1.05280383775,1
0.1,0.05,7,cubic,dx,y,-2.02304432194,-2
0.1,0.05,7,cubic,dx,x2,0.0530663420276,0
0.1,0.05,7,cubic,dx,xy,0.0194897637599,0
0.1,0.05,7,cubic,dx,y2,0.0372175770383,0
0.1,0.05,7,cubic,dx,x3,-1.02143636177,-1
0.1,0.05,7,cubic,dx,x2y,0.0379519936999,0
0.1,0.05,7,cubic,dx,xy2,-1.11399532402,-1
0.1,0.05,7,cubic,dx,y3,0.0440238609957,0
0.1,0.05,7,cubic,dy,1,0.0335037809519,0
0.1,0.05,7,cubic,dy,x,2.17195087594,2
0.1,0.05,7,cubic,dy,y,0.906769849909,1
0.1,0.05,7,cubic,dy,x2,-0.0288352756199,0
0.1,0.05,7,cubic,dy,xy,-0.00701443229814,0
0.1,0.05,7,cubic,dy,y2,-0.0137527478744,0
0.1,0.05,7,cubic,dy,x3,-0.190361807643,0
0.1,0.05,7,cubic,dy,x2y,-0.853997944483,-1
0.1,0.05,7,cubic,dy,xy2,-0.148933109816,0
0.1,0.05,7,cubic,dy,y3,-0.921414874316,-1
0.1,0.05,7,affine,dx,1,0.00287712304966,0
0.1,0.05,7,affine,dx,x,0.0164085238128,1
0.1,0.05,7,affine,dx,y,-1.98380440582,-2
0.1,0.05,7,affine,dx,x2,0,0
0.1,0.05,7,affine,dx,xy,0,0
0.1,0.05,7,affine,dx,y2,0,0
0.1,0.05,7,affine,dx,x3,0,-1
0.1,0.05,7,affine,dx,x2y,0,0
0.1,0.05,7,affine,dx,xy2,0,-1
0.1,0.05,7,affine,dx,y3,0,0
0.1,0.05,7,affine,dy,1,0.0302098746478,0
0.1,0.05,7,affine,dy,x,1.99334725516,2
0.1,0.05,7,affine,dy,y,0.000509721593982,1
0.1,0.05,7,affine,dy,x2,0,0
0.1,0.05,7,affine,dy,xy,0,0
0.1,0.05,7,affine,dy,y2,0,0
0.1,0.05,7,affine,dy,x3,0,0
0.1,0.05,7,affine,dy,x2y,0,-1
0.1,0.05,7,affine,dy,xy2,0,0
0.1,0.05,7,affine,dy,y3,0,-1
0.1,0.05,7,permuted,dx,1,-0.326800461816,0
0.1,0.05,7,permuted,dx,x,0.0624543611239,1
0.1,0.05,7,permuted,dx,y,-0.0185598402908,-2
0.1,0.05,7,permuted,dx,x2,0.299840036473,0
0.1,0.05,7,permuted,dx,xy,-0.215893516927,0
0.1,0.05,7,permuted,dx,y2,0.228521902283,0
0.1,0.05,7,permuted,dx,x3,-0.140658718829,-1
0.1,0.05,7,permuted,dx,x2y,0.300310595233,0
0.1,0.05,7,permuted,dx,xy2,-0.111587833951,-1
0.1,0.05,7,permuted,dx,y3,-0.199450143207,0
0.1,0.05,7,permuted,dy,1,0.0296887317348,0
0.1,0.05,7,permuted,dy,x,-0.18104845879,2
0.1,0.05,7,permuted,dy,y,0.197065730703,1
0.1,0.05,7,permuted,dy,x2,-0.00401578669695,0
0.1,0.05,7,permuted,dy,xy,-0.0558155870496,0
0.1,0.05,7,permuted,dy,y2,0.0226720561046,0
0.1,0.05,7,permuted,dy,x3,0.247960311872,0
0.1,0.05,7,permuted,dy,x2y,-0.145703139579,-1
0.1,0.05,7,permuted,dy,xy2,0.232780330435,0
0.1,0.05,7,permuted,dy,y3,-0.255443730243,-1
0.1,0.05,8,cubic,dx,1,-0.0202484663901,0
0.1,0.05,8,cubic,dx,x,0.900564748339,1
0.1,0.05,8,cubic,dx,y,-1.99563116414,-2
0.1,0.05,8,cubic,dx,x2,0.00668965022652,0
0.1,0.05,8,cubic,dx,xy,-0.0251723877943,0
0.1,0.05,8,cubic,dx,y2,0.0319152335327,0
0.1,0.05,8,cubic,dx,x3,-0.880902704727,-1
0.1,0.05,8,cubic,dx,x2y,0.0114845677997,0
0.1,0.05,8,cubic,dx,xy2,-0.984360986815,-1
0.1,0.05,8,cubic,dx,y3,0.0101086968942,0
0.1,0.05,8,cubic,dy,1,0.0508010787224,0
0.1,0.05,8,cubic,dy,x,2.10466215895,2
0.1,0.05,8,cubic,dy,y,0.926163656148,1
0.1,0.05,8,cubic,dy,x2,-0.0584869035529,0
0.1,0.05,8,cubic,dy,xy,0.0194824920716,0
0.1,0.05,8,cubic,dy,y2,-0.0439580497351,0
0.1,0.05,8,cubic,dy,x3,-0.0933247479599,0
0.1,0.05,8,cubic,dy,x2y,-0.946205086011,-1
0.1,0.05,8,cubic,dy,xy2,-0.132299886745,0
0.1,0.05,8,cubic,dy,y3,-0.902914139971,-1
0.1,0.05,8,affine,dx,1,0.00367310840116,0
0.1,0.05,8,affine,dx,x,0.00139759031331,1
0.1,0.05,8,affine,dx,y,-1.98644001645,-2
0.1,0.05,8,affine,dx,x2,0,0
0.1,0.05,8,affine,dx,xy,0,0
0.1,0.05,8,affine,dx,y2,0,0
0.1,0.05,8,affine,dx,x3,0,-1
0.1,0.05,8,affine,dx,x2y,0,0
0.1,0.05,8,affine,dx,xy2,0,-1
0.1,0.05,8,affine,dx,y3,0,0
0.1,0.05,8,affine,dy,1,0.02289829997,0
0.1,0.05,8,affine,dy,x,2.0016095376,2
0.1,0.05,8,affine,dy,y,0.0235204986713,1
0.1,0.05,8,affine,dy,x2,0,0
0.1,0.05,8,affine,dy,xy,0,0
0.1,0.05,8,affine,dy,y2,0,0
0.1,0.05,8,affine,dy,x3,0,0
0.1,0.05,8,affine,dy,x2y,0,-1
0.1,0.05,8,affine,dy,xy2,0,0
0.1,0.05,8,affine,dy,y3,0,-1
0.1,0.05,8,permuted,dx,1,-0.110682859421,0
0.1,0.05,8,permuted,dx,x,0.763474064487,1
0.1,0.05,8,permuted,dx,y,-0.178207455174,-2
0.1,0.05,8,permuted,dx,x2,0.0809398068684,0
0.1,0.05,8,permuted,dx,xy,0.221615272929,0
0.1,0.05,8,permuted,dx,y2,-0.0390961365353,0
0.1,0.05,8,permuted,dx,x3,-0.660247907195,-1
0.1,0.05,8,permuted,dx,x2y,0.112048805373,0
0.1,0.05,8,permuted,dx,xy2,-0.610300557344,-1
0.1,0.05,8,permuted,dx,y3,0.217935248068,0
0.1,0.05,8,permuted,dy,1,0.127943096616,0
0.1,0.05,8,permuted,dy,x,-0.624310050647,2
0.1,0.05,8,permuted,dy,y,0.40563112453,1
0.1,0.05,8,permuted,dy,x2,-0.196895763858,0
0.1,0.05,8,permuted,dy,xy,-0.0818781391842,0
0.1,0.05,8,permuted,dy,y2,-0.0227556901999,0
0.1,0.05,8,permuted,dy,x3,0.573828353052,0
0.1,0.05,8,permuted,dy,x2y,-0.445487647862,-1
0.1,0.05,8,permuted,dy,xy2,0.326783454743,0
0.1,0.05,8,permuted,dy,y3,-0.39303140704,-1
0.1,0.05,9,cubic,dx,1,-0.0134031817988,0
0.1,0.05,9,cubic,dx,x,0.93844204885,1
0.1,0.05,9,cubic,dx,y,-2.0798296413,-2
0.1,0.05,9,cubic,dx,x2,0.0192954209236,0
0.1,0.05,9,cubic,dx,xy,0.0143248882265,0
0.1,0.05,9,cubic,dx,y2,0.0234065803231,0
0.1,0.05,9,cubic,dx,x3,-0.907681740571,-1
0.1,0.05,9,cubic,dx,x2y,0.00127131916194,0
0.1,0.05,9,cubic,dx,xy2,-1.01188972061,-1
0.1,0.05,9,cubic,dx,y3,0.119059262567,0
0.1,0.05,9,cubic,dy,1,-0.0172053043709,0
0.1,0.05,9,cubic,dy,x,2.12207264316,2
0.1,0.05,9,cubic,dy,y,0.921496839376,1
0.1,0.05,9,cubic,dy,x2,0.0107532931241,0
0.1,0.05,9,cubic,dy,xy,-0.0166540609346,0
0.1,0.05,9,cubic,dy,y2,0.0301325986571,0
0.1,0.05,9,cubic,dy,x3,-0.136394439381,0
0.1,0.05,9,cubic,dy,x2y,-1.01127228675,-1
0.1,0.05,9,cubic,dy,xy2,-0.110586738199,0
0.1,0.05,9,cubic,dy,y3,-0.871066608688,-1
0.1,0.05,9,affine,dx,1,0.0114933285545,0
0.1,0.05,9,affine,dx,x,0.0112311436244,1
0.1,0.05,9,affine,dx,y,-1.98657155721,-2
0.1,0.05,9,affine,dx,x2,0,0
0.1,0.05,9,affine,dx,xy,0,0
0.1,0.05,9,affine,dx,y2,0,0
0.1,0.05,9,affine,dx,x3,0,-1
0.1,0.05,9,affine,dx,x2y,0,0
0.1,0.05,9,affine,dx,xy2,0,-1
0.1,0.05,9,affine,dx,y3,0,0
0.1,0.05,9,affine,dy,1,0.0175196220046,0
0.1,0.05,9,affine,dy,x,1.99537156777,2
0.1,0.05,9,affine,dy,y,0.0191442855036,1
0.1,0.05,9,affine,dy,x2,0,0
0.1,0.05,9,affine,dy,xy,0,0
0.1,0.05,9,affine,dy,y2,0,0
0.1,0.05,9,affine,dy,x3,0,0
0.1,0.05,9,affine,dy,x2y,0,-1
0.1,0.05,9,affine,dy,xy2,0,0
0.1,0.05,9,affine,dy,y3,0,-1
0.1,0.05,9,permuted,dx,1,-0.484280613817,0
0.1,0.05,9,permuted,dx,x,0.115954950713,1
0.1,0.05,9,permuted,dx,y,-0.229728684831,-2
0.1,0.05,9,permuted,dx,x2,0.412721720844,0
0.1,0.05,9,permuted,dx,xy,-0.0313984839405,0
0.1,0.05,9,permuted,dx,y2,0.455127854208,0
0.1,0.05,9,permuted,dx,x3,-0.0129758239786,-1
0.1,0.05,9,permuted,dx,x2y,0.317966240032,0
0.1,0.05,9,permuted,dx,xy2,-0.0615098191749,-1
0.1,0.05,9,permuted,dx,y3,0.16465427987,0
0.1,0.05,9,permuted,dy,1,0.236491278893,0
0.1,0.05,9,permuted,dy,x,0.0585541409132,2
0.1,0.05,9,permuted,dy,y,-0.238051143891,1
0.1,0.05,9,permuted,dy,x2,-0.19316324976,0
0.1,0.05,9,permuted,dy,xy,-0.221973297358,0
0.1,0.05,9,permuted,dy,y2,-0.240900821809,0
0.1,0.05,9,permuted,dy,x3,-0.0127684188342,0
0.1,0.05,9,permuted,dy,x2y,0.119092103083,-1
0.1,0.05,9,permuted,dy,xy2,0.0371866516749,0
0.1,0.05,9,permuted,dy,y3,0.238554651747,-1
