dt,sigma,replicate,split,model,unit,metric,value
0.1,0.05,5,test,cubic,traj_032,one_step_rmse,0.00281869469647
0.1,0.05,5,test,cubic,traj_032,oracle_rollout_rmse,0.0368308320448
0.1,0.05,5,test,cubic,traj_032,observed_rollout_rmse,0.0198822893714
0.1,0.05,5,test,cubic,traj_032,oracle_radial_rmse,0.0102516008088
0.1,0.05,5,test,cubic,traj_032,observed_radial_rmse,0.0138333640407
0.1,0.05,5,test,cubic,traj_032,one_step_failure_rate,0
0.1,0.05,5,test,cubic,traj_032,oracle_rollout_failure,0
0.1,0.05,5,test,cubic,traj_032,observed_rollout_failure,0
0.1,0.05,5,test,cubic,traj_032,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_032,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_032,rollout_failure,0
0.1,0.05,5,test,cubic,traj_033,one_step_rmse,0.00306890024925
0.1,0.05,5,test,cubic,traj_033,oracle_rollout_rmse,0.0425104509678
0.1,0.05,5,test,cubic,traj_033,observed_rollout_rmse,0.0522891795623
0.1,0.05,5,test,cubic,traj_033,oracle_radial_rmse,0.0112804973914
0.1,0.05,5,test,cubic,traj_033,observed_radial_rmse,0.011635211852
0.1,0.05,5,test,cubic,traj_033,one_step_failure_rate,0
0.1,0.05,5,test,cubic,traj_033,oracle_rollout_failure,0
0.1,0.05,5,test,cubic,traj_033,observed_rollout_failure,0
0.1,0.05,5,test,cubic,traj_033,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_033,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_033,rollout_failure,0
0.1,0.05,5,test,cubic,traj_034,one_step_rmse,0.00297305211005
0.1,0.05,5,test,cubic,traj_034,oracle_rollout_rmse,0.0322019608979
0.1,0.05,5,test,cubic,traj_034,observed_rollout_rmse,0.0206804068344
0.1,0.05,5,test,cubic,traj_034,oracle_radial_rmse,0.0110458512967
0.1,0.05,5,test,cubic,traj_034,observed_radial_rmse,0.0132463814118
0.1,0.05,5,test,cubic,traj_034,one_step_failure_rate,0
0.1,0.05,5,test,cubic,traj_034,oracle_rollout_failure,0
0.1,0.05,5,test,cubic,traj_034,observed_rollout_failure,0
0.1,0.05,5,test,cubic,traj_034,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_034,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_034,rollout_failure,0
0.1,0.05,5,test,cubic,traj_035,one_step_rmse,0.00267335858202
0.1,0.05,5,test,cubic,traj_035,oracle_rollout_rmse,0.0126527961888
0.1,0.05,5,test,cubic,traj_035,observed_rollout_rmse,0.0162666656056
0.1,0.05,5,test,cubic,traj_035,oracle_radial_rmse,0.00929972628767
0.1,0.05,5,test,cubic,traj_035,observed_radial_rmse,0.0127495348444
0.1,0.05,5,test,cubic,traj_035,one_step_failure_rate,0
0.1,0.05,5,test,cubic,traj_035,oracle_rollout_failure,0
0.1,0.05,5,test,cubic,traj_035,observed_rollout_failure,0
0.1,0.05,5,test,cubic,traj_035,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_035,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_035,rollout_failure,0
0.1,0.05,5,test,cubic,traj_036,one_step_rmse,0.00316581342816
0.1,0.05,5,test,cubic,traj_036,oracle_rollout_rmse,0.0305621905791
0.1,0.05,5,test,cubic,traj_036,observed_rollout_rmse,0.0824919241661
0.1,0.05,5,test,cubic,traj_036,oracle_radial_rmse,0.0116337496765
0.1,0.05,5,test,cubic,traj_036,observed_radial_rmse,0.0154074139662
0.1,0.05,5,test,cubic,traj_036,one_step_failure_rate,0
0.1,0.05,5,test,cubic,traj_036,oracle_rollout_failure,0
0.1,0.05,5,test,cubic,traj_036,observed_rollout_failure,0
0.1,0.05,5,test,cubic,traj_036,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_036,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_036,rollout_failure,0
0.1,0.05,5,test,cubic,traj_037,one_step_rmse,0.00283265335004
0.1,0.05,5,test,cubic,traj_037,oracle_rollout_rmse,0.0206625803258
0.1,0.05,5,test,cubic,traj_037,observed_rollout_rmse,0.0523925932796
0.1,0.05,5,test,cubic,traj_037,oracle_radial_rmse,0.0101400952436
0.1,0.05,5,test,cubic,traj_037,observed_radial_rmse,0.021642564876
0.1,0.05,5,test,cubic,traj_037,one_step_failure_rate,0
0.1,0.05,5,test,cubic,traj_037,oracle_rollout_failure,0
0.1,0.05,5,test,cubic,traj_037,observed_rollout_failure,0
0.1,0.05,5,test,cubic,traj_037,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_037,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_037,rollout_failure,0
0.1,0.05,5,test,cubic,traj_038,one_step_rmse,0.00287976007364
0.1,0.05,5,test,cubic,traj_038,oracle_rollout_rmse,0.0285817904768
0.1,0.05,5,test,cubic,traj_038,observed_rollout_rmse,0.022235466826
0.1,0.05,5,test,cubic,traj_038,oracle_radial_rmse,0.00980155554515
0.1,0.05,5,test,cubic,traj_038,observed_radial_rmse,0.0136966116803
0.1,0.05,5,test,cubic,traj_038,one_step_failure_rate,0
0.1,0.05,5,test,cubic,traj_038,oracle_rollout_failure,0
0.1,0.05,5,test,cubic,traj_038,observed_rollout_failure,0
0.1,0.05,5,test,cubic,traj_038,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_038,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_038,rollout_failure,0
0.1,0.05,5,test,cubic,traj_039,one_step_rmse,0.00253608522034
0.1,0.05,5,test,cubic,traj_039,oracle_rollout_rmse,0.0130626980493
0.1,0.05,5,test,cubic,traj_039,observed_rollout_rmse,0.131737731956
0.1,0.05,5,test,cubic,traj_039,oracle_radial_rmse,0.00920395760673
0.1,0.05,5,test,cubic,traj_039,observed_radial_rmse,0.0240945396685
0.1,0.05,5,test,cubic,traj_039,one_step_failure_rate,0
0.1,0.05,5,test,cubic,traj_039,oracle_rollout_failure,0
0.1,0.05,5,test,cubic,traj_039,observed_rollout_failure,0
0.1,0.05,5,test,cubic,traj_039,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_039,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,cubic,traj_039,rollout_failure,0
0.1,0.05,5,test,affine,traj_000,one_step_rmse,0.00757102857204
0.1,0.05,5,test,affine,traj_000,oracle_rollout_rmse,0.260501707408
0.1,0.05,5,test,affine,traj_000,observed_rollout_rmse,0.250099835207
0.1,0.05,5,test,affine,traj_000,oracle_radial_rmse,0.260185207268
0.1,0.05,5,test,affine,traj_000,observed_radial_rmse,0.249734358057
0.1,0.05,5,test,affine,traj_000,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_000,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_000,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_000,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_000,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_000,rollout_failure,0
0.1,0.05,5,test,affine,traj_001,one_step_rmse,0.0074733534066
0.1,0.05,5,test,affine,traj_001,oracle_rollout_rmse,0.258293487972
0.1,0.05,5,test,affine,traj_001,observed_rollout_rmse,0.277723516399
0.1,0.05,5,test,affine,traj_001,oracle_radial_rmse,0.257971846486
0.1,0.05,5,test,affine,traj_001,observed_radial_rmse,0.277063298368
0.1,0.05,5,test,affine,traj_001,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_001,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_001,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_001,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_001,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_001,rollout_failure,0
0.1,0.05,5,test,affine,traj_002,one_step_rmse,0.00809114832588
0.1,0.05,5,test,affine,traj_002,oracle_rollout_rmse,0.1785339725
0.1,0.05,5,test,affine,traj_002,observed_rollout_rmse,0.200489329885
0.1,0.05,5,test,affine,traj_002,oracle_radial_rmse,0.177706724725
0.1,0.05,5,test,affine,traj_002,observed_radial_rmse,0.193809985512
0.1,0.05,5,test,affine,traj_002,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_002,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_002,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_002,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_002,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_002,rollout_failure,0
0.1,0.05,5,test,affine,traj_003,one_step_rmse,0.0127742680203
0.1,0.05,5,test,affine,traj_003,oracle_rollout_rmse,0.393824402755
0.1,0.05,5,test,affine,traj_003,observed_rollout_rmse,0.425720722344
0.1,0.05,5,test,affine,traj_003,oracle_radial_rmse,0.393723053767
0.1,0.05,5,test,affine,traj_003,observed_radial_rmse,0.425423402377
0.1,0.05,5,test,affine,traj_003,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_003,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_003,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_003,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_003,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_003,rollout_failure,0
0.1,0.05,5,test,affine,traj_004,one_step_rmse,0.00687834178938
0.1,0.05,5,test,affine,traj_004,oracle_rollout_rmse,0.242485530652
0.1,0.05,5,test,affine,traj_004,observed_rollout_rmse,0.195420837123
0.1,0.05,5,test,affine,traj_004,oracle_radial_rmse,0.242241975996
0.1,0.05,5,test,affine,traj_004,observed_radial_rmse,0.190074251008
0.1,0.05,5,test,affine,traj_004,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_004,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_004,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_004,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_004,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_004,rollout_failure,0
0.1,0.05,5,test,affine,traj_005,one_step_rmse,0.00971571665108
0.1,0.05,5,test,affine,traj_005,oracle_rollout_rmse,0.23782170068
0.1,0.05,5,test,affine,traj_005,observed_rollout_rmse,0.197438659187
0.1,0.05,5,test,affine,traj_005,oracle_radial_rmse,0.237565796865
0.1,0.05,5,test,affine,traj_005,observed_radial_rmse,0.197080380976
0.1,0.05,5,test,affine,traj_005,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_005,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_005,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_005,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_005,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_005,rollout_failure,0
0.1,0.05,5,test,affine,traj_006,one_step_rmse,0.00766120970705
0.1,0.05,5,test,affine,traj_006,oracle_rollout_rmse,0.256207160439
0.1,0.05,5,test,affine,traj_006,observed_rollout_rmse,0.368679416384
0.1,0.05,5,test,affine,traj_006,oracle_radial_rmse,0.255264314673
0.1,0.05,5,test,affine,traj_006,observed_radial_rmse,0.359231290871
0.1,0.05,5,test,affine,traj_006,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_006,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_006,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_006,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_006,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_006,rollout_failure,0
0.1,0.05,5,test,affine,traj_007,one_step_rmse,0.0083735472023
0.1,0.05,5,test,affine,traj_007,oracle_rollout_rmse,0.197058658351
0.1,0.05,5,test,affine,traj_007,observed_rollout_rmse,0.253600524346
0.1,0.05,5,test,affine,traj_007,oracle_radial_rmse,0.195846167942
0.1,0.05,5,test,affine,traj_007,observed_radial_rmse,0.253019857536
0.1,0.05,5,test,affine,traj_007,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_007,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_007,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_007,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_007,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_007,rollout_failure,0
0.1,0.05,5,test,affine,traj_008,one_step_rmse,0.0115712352073
0.1,0.05,5,test,affine,traj_008,oracle_rollout_rmse,0.335025978459
0.1,0.05,5,test,affine,traj_008,observed_rollout_rmse,0.30465536612
0.1,0.05,5,test,affine,traj_008,oracle_radial_rmse,0.334911257835
0.1,0.05,5,test,affine,traj_008,observed_radial_rmse,0.301710261907
0.1,0.05,5,test,affine,traj_008,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_008,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_008,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_008,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_008,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_008,rollout_failure,0
0.1,0.05,5,test,affine,traj_009,one_step_rmse,0.00823493143349
0.1,0.05,5,test,affine,traj_009,oracle_rollout_rmse,0.277167006528
0.1,0.05,5,test,affine,traj_009,observed_rollout_rmse,0.327965154759
0.1,0.05,5,test,affine,traj_009,oracle_radial_rmse,0.276850017288
0.1,0.05,5,test,affine,traj_009,observed_radial_rmse,0.327759443445
0.1,0.05,5,test,affine,traj_009,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_009,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_009,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_009,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_009,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_009,rollout_failure,0
0.1,0.05,5,test,affine,traj_010,one_step_rmse,0.00744910646863
0.1,0.05,5,test,affine,traj_010,oracle_rollout_rmse,0.256604154039
0.1,0.05,5,test,affine,traj_010,observed_rollout_rmse,0.228449793688
0.1,0.05,5,test,affine,traj_010,oracle_radial_rmse,0.256267803142
0.1,0.05,5,test,affine,traj_010,observed_radial_rmse,0.22814260598
0.1,0.05,5,test,affine,traj_010,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_010,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_010,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_010,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_010,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_010,rollout_failure,0
0.1,0.05,5,test,affine,traj_011,one_step_rmse,0.00724039402359
0.1,0.05,5,test,affine,traj_011,oracle_rollout_rmse,0.153747130483
0.1,0.05,5,test,affine,traj_011,observed_rollout_rmse,0.0837791922536
0.1,0.05,5,test,affine,traj_011,oracle_radial_rmse,0.152184593682
0.1,0.05,5,test,affine,traj_011,observed_radial_rmse,0.0833720973366
0.1,0.05,5,test,affine,traj_011,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_011,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_011,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_011,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_011,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_011,rollout_failure,0
0.1,0.05,5,test,affine,traj_012,one_step_rmse,0.00718610943358
0.1,0.05,5,test,affine,traj_012,oracle_rollout_rmse,0.243212682371
0.1,0.05,5,test,affine,traj_012,observed_rollout_rmse,0.259137554609
0.1,0.05,5,test,affine,traj_012,oracle_radial_rmse,0.242137579683
0.1,0.05,5,test,affine,traj_012,observed_radial_rmse,0.256602849629
0.1,0.05,5,test,affine,traj_012,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_012,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_012,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_012,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_012,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_012,rollout_failure,0
0.1,0.05,5,test,affine,traj_013,one_step_rmse,0.00630809660712
0.1,0.05,5,test,affine,traj_013,oracle_rollout_rmse,0.108104980783
0.1,0.05,5,test,affine,traj_013,observed_rollout_rmse,0.179382667764
0.1,0.05,5,test,affine,traj_013,oracle_radial_rmse,0.107504988386
0.1,0.05,5,test,affine,traj_013,observed_radial_rmse,0.178398352701
0.1,0.05,5,test,affine,traj_013,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_013,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_013,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_013,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_013,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_013,rollout_failure,0
0.1,0.05,5,test,affine,traj_014,one_step_rmse,0.00984462257127
0.1,0.05,5,test,affine,traj_014,oracle_rollout_rmse,0.318612055504
0.1,0.05,5,test,affine,traj_014,observed_rollout_rmse,0.379154874707
0.1,0.05,5,test,affine,traj_014,oracle_radial_rmse,0.318354197436
0.1,0.05,5,test,affine,traj_014,observed_radial_rmse,0.378219263602
0.1,0.05,5,test,affine,traj_014,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_014,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_014,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_014,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_014,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_014,rollout_failure,0
0.1,0.05,5,test,affine,traj_015,one_step_rmse,0.00943527876722
0.1,0.05,5,test,affine,traj_015,oracle_rollout_rmse,0.318685467253
0.1,0.05,5,test,affine,traj_015,observed_rollout_rmse,0.338654099519
0.1,0.05,5,test,affine,traj_015,oracle_radial_rmse,0.318571321765
0.1,0.05,5,test,affine,traj_015,observed_radial_rmse,0.337423003549
0.1,0.05,5,test,affine,traj_015,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_015,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_015,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_015,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_015,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_015,rollout_failure,0
0.1,0.05,5,test,affine,traj_016,one_step_rmse,0.00803693364061
0.1,0.05,5,test,affine,traj_016,oracle_rollout_rmse,0.272832186003
0.1,0.05,5,test,affine,traj_016,observed_rollout_rmse,0.255353387649
0.1,0.05,5,test,affine,traj_016,oracle_radial_rmse,0.272540227756
0.1,0.05,5,test,affine,traj_016,observed_radial_rmse,0.244187980978
0.1,0.05,5,test,affine,traj_016,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_016,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_016,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_016,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_016,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_016,rollout_failure,0
0.1,0.05,5,test,affine,traj_017,one_step_rmse,0.00806592043801
0.1,0.05,5,test,affine,traj_017,oracle_rollout_rmse,0.269546509643
0.1,0.05,5,test,affine,traj_017,observed_rollout_rmse,0.304697053912
0.1,0.05,5,test,affine,traj_017,oracle_radial_rmse,0.268852405259
0.1,0.05,5,test,affine,traj_017,observed_radial_rmse,0.304423984892
0.1,0.05,5,test,affine,traj_017,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_017,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_017,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_017,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_017,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_017,rollout_failure,0
0.1,0.05,5,test,affine,traj_018,one_step_rmse,0.0073983659785
0.1,0.05,5,test,affine,traj_018,oracle_rollout_rmse,0.148883723543
0.1,0.05,5,test,affine,traj_018,observed_rollout_rmse,0.180863962014
0.1,0.05,5,test,affine,traj_018,oracle_radial_rmse,0.148643762866
0.1,0.05,5,test,affine,traj_018,observed_radial_rmse,0.176140355617
0.1,0.05,5,test,affine,traj_018,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_018,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_018,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_018,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_018,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_018,rollout_failure,0
0.1,0.05,5,test,affine,traj_019,one_step_rmse,0.0123352444583
0.1,0.05,5,test,affine,traj_019,oracle_rollout_rmse,0.349666348838
0.1,0.05,5,test,affine,traj_019,observed_rollout_rmse,0.308029304496
0.1,0.05,5,test,affine,traj_019,oracle_radial_rmse,0.349531448279
0.1,0.05,5,test,affine,traj_019,observed_radial_rmse,0.30773074614
0.1,0.05,5,test,affine,traj_019,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_019,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_019,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_019,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_019,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_019,rollout_failure,0
0.1,0.05,5,test,affine,traj_020,one_step_rmse,0.00787750179274
0.1,0.05,5,test,affine,traj_020,oracle_rollout_rmse,0.26187108267
0.1,0.05,5,test,affine,traj_020,observed_rollout_rmse,0.261006466545
0.1,0.05,5,test,affine,traj_020,oracle_radial_rmse,0.260933028922
0.1,0.05,5,test,affine,traj_020,observed_radial_rmse,0.2442243923
0.1,0.05,5,test,affine,traj_020,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_020,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_020,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_020,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_020,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_020,rollout_failure,0
0.1,0.05,5,test,affine,traj_021,one_step_rmse,0.00853856339722
0.1,0.05,5,test,affine,traj_021,oracle_rollout_rmse,0.193221314634
0.1,0.05,5,test,affine,traj_021,observed_rollout_rmse,0.166100702969
0.1,0.05,5,test,affine,traj_021,oracle_radial_rmse,0.192818635638
0.1,0.05,5,test,affine,traj_021,observed_radial_rmse,0.161603660392
0.1,0.05,5,test,affine,traj_021,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_021,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_021,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_021,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_021,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_021,rollout_failure,0
0.1,0.05,5,test,affine,traj_022,one_step_rmse,0.0106849624387
0.1,0.05,5,test,affine,traj_022,oracle_rollout_rmse,0.339867929795
0.1,0.05,5,test,affine,traj_022,observed_rollout_rmse,0.391610326113
0.1,0.05,5,test,affine,traj_022,oracle_radial_rmse,0.339627385598
0.1,0.05,5,test,affine,traj_022,observed_radial_rmse,0.386421781225
0.1,0.05,5,test,affine,traj_022,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_022,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_022,observed_rollout_failure,0
0.1,0.05,5,test,affine,traj_022,oracle_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_022,observed_pre_failure_horizon,7.7
0.1,0.05,5,test,affine,traj_022,rollout_failure,0
0.1,0.05,5,test,affine,traj_023,one_step_rmse,0.00688765088633
0.1,0.05,5,test,affine,traj_023,oracle_rollout_rmse,0.250503065931
0.1,0.05,5,test,affine,traj_023,observed_rollout_rmse,0.221227693417
0.1,0.05,5,test,affine,traj_023,oracle_radial_rmse,0.250359310945
0.1,0.05,5,test,affine,traj_023,observed_radial_rmse,0.220438723436
0.1,0.05,5,test,affine,traj_023,one_step_failure_rate,0
0.1,0.05,5,test,affine,traj_023,oracle_rollout_failure,0
0.1,0.05,5,test,affine,traj_023,observed_rollout_failure,0
