split,condition,preprocessing,method,target,metric,value
test,positive_short_window,train_fit,skew_plane_2,projected_trajectory,perpendicular_fraction_within_15deg,0.15441176470588236
test,positive_short_window,train_fit,skew_plane_2,projected_trajectory,condition_span_mean_radians,0.46087386746602932
test,positive_short_window,train_fit,skew_plane_2,projected_trajectory,condition_span_median_radians,0.46004043359269475
test,positive_short_window,train_fit,skew_plane_2,projected_trajectory,condition_span_min_radians,0.40517221737424181
test,positive_short_window,train_fit,skew_plane_2,projected_trajectory,condition_span_max_radians,0.52151963293810877
test,positive_short_window,train_fit,skew_plane_2,projected_trajectory,signed_direction_consistency,1
test,positive_short_window,train_fit,skew_plane_2,projected_trajectory,condition_signed_angular_rate_mean,0.75504117699172801
test,positive_short_window,train_fit,skew_plane_2,projected_trajectory,condition_signed_angular_rate_sd,0.1042695875525078
test,positive_short_window,train_fit,skew_plane_2,condition_0,condition_span_radians,0.4510542240372768
test,positive_short_window,train_fit,skew_plane_2,condition_1,condition_span_radians,0.49968630734975994
test,positive_short_window,train_fit,skew_plane_2,condition_2,condition_span_radians,0.47611686803725028
test,positive_short_window,train_fit,skew_plane_2,condition_3,condition_span_radians,0.52151963293810877
test,positive_short_window,train_fit,skew_plane_2,condition_4,condition_span_radians,0.40517221737424181
test,positive_short_window,train_fit,skew_plane_2,condition_5,condition_span_radians,0.46139229304404816
test,positive_short_window,train_fit,skew_plane_2,condition_6,condition_span_radians,0.4586885741413414
test,positive_short_window,train_fit,skew_plane_2,condition_7,condition_span_radians,0.41336082280620762
test,positive_short_window,train_fit,skew_plane_2,skew_generator,signed_rate,0.69339117593583754
test,positive_short_window,train_fit,skew_plane_2,skew_generator,absolute_rate,0.69339117593583754
test,positive_short_window,train_fit,skew_plane_1,true_positive_pca_plane_1,plane_max_angle_degrees,4.9766299254517774
test,positive_short_window,train_fit,skew_plane_1,true_positive_pca_plane_1,plane_rms_sine_error,0.065444074462358198
test,positive_short_window,train_fit,skew_plane_1,true_positive_pca_plane_1,plane_projector_frobenius_error,0.13088814892471254
test,positive_short_window,train_fit,skew_plane_1,true_positive_pca_plane_1,signed_rate_error,0.016202523884477849
test,positive_short_window,train_fit,skew_plane_1,true_positive_pca_plane_1,absolute_rate_error,0.016202523884477849
test,positive_short_window,train_fit,skew_plane_1,true_positive_pca_plane_1,relative_rate_error,0.0081012619422389243
test,positive_short_window,train_fit,skew_plane_2,true_positive_pca_plane_2,plane_max_angle_degrees,5.3950342719086528
test,positive_short_window,train_fit,skew_plane_2,true_positive_pca_plane_2,plane_rms_sine_error,0.077359061295042386
test,positive_short_window,train_fit,skew_plane_2,true_positive_pca_plane_2,plane_projector_frobenius_error,0.15471812259008971
test,positive_short_window,train_fit,skew_plane_2,true_positive_pca_plane_2,signed_rate_error,-0.0066088240641624107
test,positive_short_window,train_fit,skew_plane_2,true_positive_pca_plane_2,absolute_rate_error,0.0066088240641624107
test,positive_short_window,train_fit,skew_plane_2,true_positive_pca_plane_2,relative_rate_error,0.0094411772345177301
test,positive_short_window,train_fit,fixed_plane,baseline_plane,plane_occupancy,0.68160683335741834
test,positive_short_window,train_fit,fixed_plane,baseline_plane,tangential_energy,4.5968458354322213
test,positive_short_window,train_fit,fixed_plane,baseline_plane,radial_energy,4.6135008953963439
test,positive_short_window,train_fit,fixed_plane,baseline_plane,tangential_radial_energy_ratio,0.9963899302629935
test,positive_short_window,train_fit,fixed_plane,baseline_plane,perpendicular_fraction_within_15deg,0.25
test,positive_short_window,train_fit,fixed_plane,baseline_plane,condition_span_mean_radians,0.67745387092525067
test,positive_short_window,train_fit,fixed_plane,baseline_plane,condition_span_median_radians,0.50865628369041116
test,positive_short_window,train_fit,fixed_plane,baseline_plane,condition_span_min_radians,0.17751891525887542
test,positive_short_window,train_fit,fixed_plane,baseline_plane,condition_span_max_radians,1.8516089773784792
test,positive_short_window,train_fit,fixed_plane,baseline_plane,signed_direction_consistency,0.625
test,positive_short_window,train_fit,fixed_plane,baseline_plane,condition_signed_angular_rate_mean,-0.014446894943316746
test,positive_short_window,train_fit,fixed_plane,baseline_plane,condition_signed_angular_rate_sd,1.2643099021552133
test,positive_short_window,train_fit,fixed_plane,condition_0,condition_span_radians,0.6579742478181041
test,positive_short_window,train_fit,fixed_plane,condition_1,condition_span_radians,0.17751891525887542
test,positive_short_window,train_fit,fixed_plane,condition_2,condition_span_radians,1.8516089773784792
test,positive_short_window,train_fit,fixed_plane,condition_3,condition_span_radians,0.34725650311222411
test,positive_short_window,train_fit,fixed_plane,condition_4,condition_span_radians,0.59858333701138733
test,positive_short_window,train_fit,fixed_plane,condition_5,condition_span_radians,0.41872923036943499
test,positive_short_window,train_fit,fixed_plane,condition_6,condition_span_radians,0.98566987472742196
test,positive_short_window,train_fit,fixed_plane,condition_7,condition_span_radians,0.38228988172607792
test,positive_short_window,train_fit,random_plane_0,baseline_plane,plane_occupancy,0.17380689734156976
test,positive_short_window,train_fit,random_plane_0,baseline_plane,tangential_energy,3.0097724430918547
test,positive_short_window,train_fit,random_plane_0,baseline_plane,radial_energy,2.9828555736659275
test,positive_short_window,train_fit,random_plane_0,baseline_plane,tangential_radial_energy_ratio,1.0090238594397805
test,positive_short_window,train_fit,random_plane_0,baseline_plane,perpendicular_fraction_within_15deg,0.11029411764705882
test,positive_short_window,train_fit,random_plane_0,baseline_plane,condition_span_mean_radians,1.1521390457662086
test,positive_short_window,train_fit,random_plane_0,baseline_plane,condition_span_median_radians,0.8319778596903431
test,positive_short_window,train_fit,random_plane_0,baseline_plane,condition_span_min_radians,0.11946587066134207
test,positive_short_window,train_fit,random_plane_0,baseline_plane,condition_span_max_radians,2.9917025107922766
test,positive_short_window,train_fit,random_plane_0,baseline_plane,signed_direction_consistency,0.625
test,positive_short_window,train_fit,random_plane_0,baseline_plane,condition_signed_angular_rate_mean,-0.34039654798363606
test,positive_short_window,train_fit,random_plane_0,baseline_plane,condition_signed_angular_rate_sd,2.2353650947748207
test,positive_short_window,train_fit,random_plane_0,condition_0,condition_span_radians,0.93187647896852754
test,positive_short_window,train_fit,random_plane_0,condition_1,condition_span_radians,2.9917025107922766
test,positive_short_window,train_fit,random_plane_0,condition_2,condition_span_radians,1.4087005523785912
test,positive_short_window,train_fit,random_plane_0,condition_3,condition_span_radians,2.7217286947226929
test,positive_short_window,train_fit,random_plane_0,condition_4,condition_span_radians,0.15801735636301162
test,positive_short_window,train_fit,random_plane_0,condition_5,condition_span_radians,0.15354166183106832
test,positive_short_window,train_fit,random_plane_0,condition_6,condition_span_radians,0.11946587066134207
test,positive_short_window,train_fit,random_plane_0,condition_7,condition_span_radians,0.73207924041215855
test,positive_short_window,train_fit,random_plane_1,baseline_plane,plane_occupancy,0.43735725374832402
test,positive_short_window,train_fit,random_plane_1,baseline_plane,tangential_energy,3.8543557006650966
test,positive_short_window,train_fit,random_plane_1,baseline_plane,radial_energy,4.3699519920321528
test,positive_short_window,train_fit,random_plane_1,baseline_plane,tangential_radial_energy_ratio,0.88201328245546951
test,positive_short_window,train_fit,random_plane_1,baseline_plane,perpendicular_fraction_within_15deg,0.14705882352941177
test,positive_short_window,train_fit,random_plane_1,baseline_plane,condition_span_mean_radians,0.72387860711008445
test,positive_short_window,train_fit,random_plane_1,baseline_plane,condition_span_median_radians,0.4944340988804381
test,positive_short_window,train_fit,random_plane_1,baseline_plane,condition_span_min_radians,0.16498919533996914
test,positive_short_window,train_fit,random_plane_1,baseline_plane,condition_span_max_radians,2.2615095043929716
test,positive_short_window,train_fit,random_plane_1,baseline_plane,signed_direction_consistency,0.75
test,positive_short_window,train_fit,random_plane_1,baseline_plane,condition_signed_angular_rate_mean,0.0069609299324610852
test,positive_short_window,train_fit,random_plane_1,baseline_plane,condition_signed_angular_rate_sd,1.1432679649873407
test,positive_short_window,train_fit,random_plane_1,condition_0,condition_span_radians,0.85791743224709238
test,positive_short_window,train_fit,random_plane_1,condition_1,condition_span_radians,0.32839545497448874
test,positive_short_window,train_fit,random_plane_1,condition_2,condition_span_radians,2.2615095043929716
test,positive_short_window,train_fit,random_plane_1,condition_3,condition_span_radians,0.52526385235391837
test,positive_short_window,train_fit,random_plane_1,condition_4,condition_span_radians,0.46360434540695783
test,positive_short_window,train_fit,random_plane_1,condition_5,condition_span_radians,0.24330086221372815
test,positive_short_window,train_fit,random_plane_1,condition_6,condition_span_radians,0.9460482099515497
test,positive_short_window,train_fit,random_plane_1,condition_7,condition_span_radians,0.16498919533996914
test,positive_short_window,train_fit,random_plane_2,baseline_plane,plane_occupancy,0.24473833205632994
test,positive_short_window,train_fit,random_plane_2,baseline_plane,tangential_energy,4.7607221171940175
test,positive_short_window,train_fit,random_plane_2,baseline_plane,radial_energy,3.6183345403713467
test,positive_short_window,train_fit,random_plane_2,baseline_plane,tangential_radial_energy_ratio,1.3157219334134396
test,positive_short_window,train_fit,random_plane_2,baseline_plane,perpendicular_fraction_within_15deg,0.23529411764705882
test,positive_short_window,train_fit,random_plane_2,baseline_plane,condition_span_mean_radians,0.7487903138323837
test,positive_short_window,train_fit,random_plane_2,baseline_plane,condition_span_median_radians,0.64180736774974667
test,positive_short_window,train_fit,random_plane_2,baseline_plane,condition_span_min_radians,0.11208550156516894
test,positive_short_window,train_fit,random_plane_2,baseline_plane,condition_span_max_radians,1.481349840359317
test,positive_short_window,train_fit,random_plane_2,baseline_plane,signed_direction_consistency,0.5
test,positive_short_window,train_fit,random_plane_2,baseline_plane,condition_signed_angular_rate_mean,-0.33987272494022763
test,positive_short_window,train_fit,random_plane_2,baseline_plane,condition_signed_angular_rate_sd,1.3463788572386446
test,positive_short_window,train_fit,random_plane_2,condition_0,condition_span_radians,0.40436077609794208
test,positive_short_window,train_fit,random_plane_2,condition_1,condition_span_radians,1.0837174025119265
test,positive_short_window,train_fit,random_plane_2,condition_2,condition_span_radians,0.11208550156516894
test,positive_short_window,train_fit,random_plane_2,condition_3,condition_span_radians,0.70635554216675001
test,positive_short_window,train_fit,random_plane_2,condition_4,condition_span_radians,0.42802712827133771
test,positive_short_window,train_fit,random_plane_2,condition_5,condition_span_radians,0.57725919333274345
test,positive_short_window,train_fit,random_plane_2,condition_6,condition_span_radians,1.1971671263538843
test,positive_short_window,train_fit,random_plane_2,condition_7,condition_span_radians,1.481349840359317
test,positive_short_window,train_fit,random_plane_3,baseline_plane,plane_occupancy,0.23921012457143087
test,positive_short_window,train_fit,random_plane_3,baseline_plane,tangential_energy,6.0151279381426086
test,positive_short_window,train_fit,random_plane_3,baseline_plane,radial_energy,4.5699385310762786
test,positive_short_window,train_fit,random_plane_3,baseline_plane,tangential_radial_energy_ratio,1.3162382594949191
test,positive_short_window,train_fit,random_plane_3,baseline_plane,perpendicular_fraction_within_15deg,0.19117647058823528
test,positive_short_window,train_fit,random_plane_3,baseline_plane,condition_span_mean_radians,1.2741284584169892
test,positive_short_window,train_fit,random_plane_3,baseline_plane,condition_span_median_radians,1.1367884541067541
test,positive_short_window,train_fit,random_plane_3,baseline_plane,condition_span_min_radians,0.17147733930033821
test,positive_short_window,train_fit,random_plane_3,baseline_plane,condition_span_max_radians,2.9591572903562229
test,positive_short_window,train_fit,random_plane_3,baseline_plane,signed_direction_consistency,0.875
test,positive_short_window,train_fit,random_plane_3,baseline_plane,condition_signed_angular_rate_mean,1.773488237051019
test,positive_short_window,train_fit,random_plane_3,baseline_plane,condition_signed_angular_rate_sd,1.4918197684404366
